"","POW_LGA_CODE_2021","LGAName","AgeBracket","NumPeople","Sex","EmploymentType"
"1864","21890","Darebin","65 to 69",4,"F","Hours Worked Not Stated"
"1865","21890","Darebin","70 to 74",49,"F","Working Full Time"
"1866","21890","Darebin","70 to 74",147,"F","Working Part Time"
"1867","21890","Darebin","70 to 74",18,"F","Away From Work"
"1868","21890","Darebin","70 to 74",3,"F","Hours Worked Not Stated"
"1869","21890","Darebin","75 or over",15,"F","Working Full Time"
"1870","21890","Darebin","75 or over",42,"F","Working Part Time"
"1871","21890","Darebin","75 or over",7,"F","Away From Work"
"1872","21890","Darebin","75 or over",5,"F","Hours Worked Not Stated"
"1873","22110","East Gippsland","15 to 19",176,"M","Working Full Time"
"1874","22110","East Gippsland","15 to 19",316,"M","Working Part Time"
"1875","22110","East Gippsland","15 to 19",41,"M","Away From Work"
"1876","22110","East Gippsland","15 to 19",30,"M","Hours Worked Not Stated"
"1877","22110","East Gippsland","20 to 24",397,"M","Working Full Time"
"1878","22110","East Gippsland","20 to 24",161,"M","Working Part Time"
"1879","22110","East Gippsland","20 to 24",28,"M","Away From Work"
"1880","22110","East Gippsland","20 to 24",20,"M","Hours Worked Not Stated"
"1881","22110","East Gippsland","25 to 29",540,"M","Working Full Time"
"1882","22110","East Gippsland","25 to 29",123,"M","Working Part Time"
"1883","22110","East Gippsland","25 to 29",16,"M","Away From Work"
"1884","22110","East Gippsland","25 to 29",21,"M","Hours Worked Not Stated"
"1885","22110","East Gippsland","30 to 34",583,"M","Working Full Time"
"1886","22110","East Gippsland","30 to 34",123,"M","Working Part Time"
"1887","22110","East Gippsland","30 to 34",24,"M","Away From Work"
"1888","22110","East Gippsland","30 to 34",23,"M","Hours Worked Not Stated"
"1889","22110","East Gippsland","35 to 39",567,"M","Working Full Time"
"1890","22110","East Gippsland","35 to 39",136,"M","Working Part Time"
"1891","22110","East Gippsland","35 to 39",31,"M","Away From Work"
"1892","22110","East Gippsland","35 to 39",19,"M","Hours Worked Not Stated"
"1893","22110","East Gippsland","40 to 44",523,"M","Working Full Time"
"1894","22110","East Gippsland","40 to 44",123,"M","Working Part Time"
"1895","22110","East Gippsland","40 to 44",31,"M","Away From Work"
"1896","22110","East Gippsland","40 to 44",14,"M","Hours Worked Not Stated"
"1897","22110","East Gippsland","45 to 49",582,"M","Working Full Time"
"1898","22110","East Gippsland","45 to 49",145,"M","Working Part Time"
"1899","22110","East Gippsland","45 to 49",32,"M","Away From Work"
"1900","22110","East Gippsland","45 to 49",21,"M","Hours Worked Not Stated"
"1901","22110","East Gippsland","50 to 54",651,"M","Working Full Time"
"1902","22110","East Gippsland","50 to 54",158,"M","Working Part Time"
"1903","22110","East Gippsland","50 to 54",31,"M","Away From Work"
"1904","22110","East Gippsland","50 to 54",15,"M","Hours Worked Not Stated"
"1905","22110","East Gippsland","55 to 59",636,"M","Working Full Time"
"1906","22110","East Gippsland","55 to 59",207,"M","Working Part Time"
"1907","22110","East Gippsland","55 to 59",68,"M","Away From Work"
"1908","22110","East Gippsland","55 to 59",20,"M","Hours Worked Not Stated"
"1909","22110","East Gippsland","60 to 64",529,"M","Working Full Time"
"1910","22110","East Gippsland","60 to 64",318,"M","Working Part Time"
"1911","22110","East Gippsland","60 to 64",64,"M","Away From Work"
"1912","22110","East Gippsland","60 to 64",12,"M","Hours Worked Not Stated"
"1913","22110","East Gippsland","65 to 69",283,"M","Working Full Time"
"1914","22110","East Gippsland","65 to 69",217,"M","Working Part Time"
"1915","22110","East Gippsland","65 to 69",48,"M","Away From Work"
"1916","22110","East Gippsland","65 to 69",19,"M","Hours Worked Not Stated"
"1917","22110","East Gippsland","70 to 74",113,"M","Working Full Time"
"1918","22110","East Gippsland","70 to 74",130,"M","Working Part Time"
"1919","22110","East Gippsland","70 to 74",10,"M","Away From Work"
"1920","22110","East Gippsland","70 to 74",6,"M","Hours Worked Not Stated"
"1921","22110","East Gippsland","75 or over",87,"M","Working Full Time"
"1922","22110","East Gippsland","75 or over",100,"M","Working Part Time"
"1923","22110","East Gippsland","75 or over",9,"M","Away From Work"
"1924","22110","East Gippsland","75 or over",15,"M","Hours Worked Not Stated"
"1925","22110","East Gippsland","15 to 19",75,"F","Working Full Time"
"1926","22110","East Gippsland","15 to 19",378,"F","Working Part Time"
"1927","22110","East Gippsland","15 to 19",66,"F","Away From Work"
"1928","22110","East Gippsland","15 to 19",18,"F","Hours Worked Not Stated"
"1929","22110","East Gippsland","20 to 24",270,"F","Working Full Time"
"1930","22110","East Gippsland","20 to 24",292,"F","Working Part Time"
"1931","22110","East Gippsland","20 to 24",37,"F","Away From Work"
"1932","22110","East Gippsland","20 to 24",18,"F","Hours Worked Not Stated"
"1933","22110","East Gippsland","25 to 29",350,"F","Working Full Time"
"1934","22110","East Gippsland","25 to 29",291,"F","Working Part Time"
"1935","22110","East Gippsland","25 to 29",59,"F","Away From Work"
"1936","22110","East Gippsland","25 to 29",17,"F","Hours Worked Not Stated"
"1937","22110","East Gippsland","30 to 34",284,"F","Working Full Time"
"1938","22110","East Gippsland","30 to 34",456,"F","Working Part Time"
"1939","22110","East Gippsland","30 to 34",74,"F","Away From Work"
"1940","22110","East Gippsland","30 to 34",15,"F","Hours Worked Not Stated"
"1941","22110","East Gippsland","35 to 39",277,"F","Working Full Time"
"1942","22110","East Gippsland","35 to 39",452,"F","Working Part Time"
"1943","22110","East Gippsland","35 to 39",44,"F","Away From Work"
"1944","22110","East Gippsland","35 to 39",22,"F","Hours Worked Not Stated"
"1945","22110","East Gippsland","40 to 44",351,"F","Working Full Time"
"1946","22110","East Gippsland","40 to 44",439,"F","Working Part Time"
"1947","22110","East Gippsland","40 to 44",45,"F","Away From Work"
"1948","22110","East Gippsland","40 to 44",15,"F","Hours Worked Not Stated"
"1949","22110","East Gippsland","45 to 49",417,"F","Working Full Time"
"1950","22110","East Gippsland","45 to 49",478,"F","Working Part Time"
